symbol,date,open,high,low,close,volume,sma20,sma50,ema20,ema50,rsi14,macd,macd_signal,macd_hist,atr14,obv,bollinger_upper,bollinger_middle,bollinger_lower,target
FPT.VN,2015-01-23,10422.96,10422.96,10422.96,10422.96,1793728,10345.4315,10315.2814,10355.5866,10416.5443,54.0198,36.7018,28.5646,8.1372,86.328,130539997,10656.1406,10345.4315,10034.7224,0
FPT.VN,2015-01-26,10422.96,10422.96,10422.96,10422.96,1783930,10372.3505,10308.821,10362.0032,10416.7959,54.0198,36.9894,30.2496,6.7399,80.1617,130539997,10596.0512,10372.3505,10148.6498,0
FPT.VN,2015-01-27,10401.42,10401.42,10336.82,10336.82,1969627,10390.6555,10304.0834,10359.6048,10413.6596,49.0853,29.9217,30.184,-0.2623,80.5887,128570370,10512.8748,10390.6555,10268.4362,0
FPT.VN,2015-01-28,10315.28,10315.28,10315.28,10315.28,1210446,10389.5785,10299.3456,10355.3834,10409.8016,47.9069,22.325,28.6122,-6.2872,76.371,127359924,10514.1522,10389.5785,10265.0048,0
FPT.VN,2015-01-29,10315.28,10315.28,10315.28,10315.28,1042301,10388.5015,10294.6078,10351.564,10406.0949,47.9069,16.1188,26.1135,-9.9947,70.9159,127359924,10515.3475,10388.5015,10261.6555,0
FPT.VN,2015-01-30,10336.82,10336.82,10229.14,10229.14,2727973,10383.1175,10287.7166,10339.9046,10399.1555,43.1069,4.2011,21.731,-17.5299,73.5419,124631951,10527.1733,10383.1175,10239.0617,0
FPT.VN,2015-02-02,10250.67,10293.75,10186.07,10207.6,101885,10378.81,10281.6866,10327.3041,10391.6435,41.9744,-6.9023,16.0044,-22.9067,75.9804,124530066,10538.4287,10378.81,10219.1913,0
FPT.VN,2015-02-03,10207.6,10229.14,10121.46,10121.46,96201,10366.9655,10272.211,10307.6999,10381.048,37.7079,-22.3944,8.3246,-30.719,78.2446,124433865,10563.796,10366.9655,10170.135,0
FPT.VN,2015-02-04,10207.6,10207.6,10056.86,10099.93,142576,10350.814,10264.0276,10287.9123,10370.0238,36.7037,-35.9944,-0.5392,-35.4552,83.4229,124291289,10578.8403,10350.814,10122.7877,1
FPT.VN,2015-02-05,10121.46,10229.14,10099.93,10164.54,84973,10343.277,10257.5672,10276.1626,10361.9656,41.7196,-41.0854,-8.6484,-32.437,86.6934,124376262,10585.7555,10343.277,10100.7985,1
FPT.VN,2015-02-06,10229.14,10229.14,10164.54,10186.07,53113,10332.5095,10254.1216,10267.5823,10355.0677,43.3312,-42.8884,-15.4964,-27.392,85.1153,124429375,10583.1066,10332.5095,10081.9124,0
FPT.VN,2015-02-09,10272.21,10272.21,10164.54,10164.54,67582,10317.435,10251.5374,10257.7688,10347.5961,42.0782,-45.5297,-21.5031,-24.0266,86.7263,124361793,10570.4738,10317.435,10064.3962,0
FPT.VN,2015-02-10,10164.54,10186.07,10121.46,10143.0,66547,10300.207,10248.9532,10246.8384,10339.5727,40.8067,-48.7986,-26.9622,-21.8364,85.1466,124295246,10551.3873,10300.207,10049.0267,1
FPT.VN,2015-02-11,10186.07,10229.14,10164.54,10229.14,64731,10288.3625,10245.9384,10245.1528,10335.242,47.6226,-43.932,-30.3562,-13.5758,85.2175,124359977,10528.7273,10288.3625,10047.9977,1
FPT.VN,2015-02-12,10315.28,10379.88,10293.75,10293.75,202052,10278.672,10242.4928,10249.7811,10333.6149,52.0796,-34.4644,-31.1778,-3.2866,89.8977,124562029,10500.1045,10278.672,10057.2395,1
FPT.VN,2015-02-13,10336.82,10379.88,10293.75,10336.82,92328,10273.2885,10239.478,10258.0706,10333.7406,54.8384,-23.2182,-29.5859,6.3677,89.6286,124654357,10482.6532,10273.2885,10063.9238,0
FPT.VN,2015-02-16,10336.82,10336.82,10336.82,10336.82,0,10273.2885,10238.186,10265.5705,10333.8613,54.8384,-14.1425,-26.4972,12.3547,83.2266,124654357,10482.6532,10273.2885,10063.9238,0
FPT.VN,2015-02-17,10336.82,10336.82,10336.82,10336.82,0,10273.2885,10241.6316,10272.3562,10333.9773,54.8384,-6.8708,-22.5719,15.7012,77.2818,124654357,10482.6532,10273.2885,10063.9238,0
FPT.VN,2015-02-18,10336.82,10336.82,10336.82,10336.82,0,10268.9815,10242.9238,10278.4956,10334.0888,54.8384,-1.0952,-18.2766,17.1814,71.7617,124654357,10468.7041,10268.9815,10069.2589,0
FPT.VN,2015-02-19,10336.82,10336.82,10336.82,10336.82,0,10266.8285,10245.5082,10284.0503,10334.1959,54.8384,3.4423,-13.9328,17.3751,66.6358,124654357,10462.4027,10266.8285,10071.2543,0
FPT.VN,2015-02-20,10336.82,10336.82,10336.82,10336.82,0,10262.5215,10245.0776,10289.076,10334.2988,54.8384,6.9581,-9.7546,16.7127,61.8761,124654357,10447.1034,10262.5215,10077.9396,0
FPT.VN,2015-02-23,10336.82,10336.82,10336.82,10336.82,0,10258.2145,10245.939,10293.623,10334.3977,54.8384,9.6333,-5.877,15.5103,57.4564,124654357,10430.6543,10258.2145,10085.7747,0
FPT.VN,2015-02-24,10336.82,10336.82,10336.82,10336.82,0,10258.2145,10249.3846,10297.737,10334.4927,54.8384,11.6195,-2.3777,13.9972,53.3524,124654357,10430.6543,10258.2145,10085.7747,1
FPT.VN,2015-02-25,10509.1,10552.17,10422.96,10444.49,241884,10264.675,10263.5978,10311.7135,10338.8063,64.1683,21.6323,2.4243,19.208,64.9236,124896241,10454.8832,10264.675,10074.4668,1
FPT.VN,2015-02-26,10422.96,10552.17,10422.96,10552.17,128488,10276.5195,10275.6576,10334.6141,10347.1735,70.6898,37.8204,9.5035,28.3169,69.5155,125024729,10505.5392,10276.5195,10047.4998,0
FPT.VN,2015-02-27,10573.7,10616.77,10487.56,10509.1,146245,10290.5175,10289.4402,10351.2318,10353.5236,65.5507,46.6366,16.9301,29.7065,73.7794,124878484,10540.5986,10290.5175,10040.4364,0
FPT.VN,2015-03-02,10552.17,10552.17,10422.96,10444.49,218838,10302.362,10298.9156,10360.1136,10357.0909,58.6612,47.8583,23.1157,24.7426,77.7387,124659646,10558.2789,10302.362,10046.4451,1
FPT.VN,2015-03-03,10509.1,10530.63,10466.03,10530.63,99623,10322.8205,10307.5296,10376.3532,10363.8963,64.0815,55.1417,29.5209,25.6208,78.3388,124759269,10583.2265,10322.8205,10062.4145,1
FPT.VN,2015-03-04,10595.24,10875.19,10595.24,10767.52,461341,10356.2,10320.8814,10413.6072,10379.7247,74.128,79.1169,39.4401,39.6767,97.3546,125220610,10663.2736,10356.2,10049.1264,0
FPT.VN,2015-03-05,10875.19,10982.87,10767.52,10767.52,182744,10386.349,10335.956,10447.3132,10394.9324,74.128,96.9992,50.9519,46.0473,105.7829,125220610,10730.3712,10386.349,10042.3268,0
FPT.VN,2015-03-06,10767.52,10875.19,10745.98,10767.52,155625,10415.4215,10352.3228,10477.8091,10409.5437,74.128,109.9042,62.7424,47.1618,107.4562,125220610,10785.4696,10415.4215,10045.3734,0
FPT.VN,2015-03-09,10745.98,10767.52,10595.24,10595.24,192569,10436.9565,10366.536,10488.993,10416.8259,59.1103,105.0193,71.1978,33.8215,112.0865,125028041,10795.4804,10436.9565,10078.4326,1
FPT.VN,2015-03-10,10659.84,10702.91,10616.77,10702.91,152491,10464.952,10381.1798,10509.366,10428.0449,64.0168,108.5844,78.6751,29.9093,111.771,125180532,10814.149,10464.952,10115.755,0
FPT.VN,2015-03-11,10702.91,10702.91,10638.31,10659.84,136127,10486.487,10387.6402,10523.6969,10437.1349,60.8703,106.7043,84.2809,22.4234,108.4017,125044405,10827.4784,10486.487,10145.4956,0
FPT.VN,2015-03-12,10659.84,10659.84,10573.7,10595.24,170949,10501.5615,10392.8086,10530.5105,10443.3351,56.3932,98.8621,87.1972,11.6649,106.8116,124873456,10833.2055,10501.5615,10169.9175,0
FPT.VN,2015-03-13,10659.84,10702.91,10573.7,10595.24,132087,10514.4825,10397.977,10536.6752,10449.2921,56.3932,91.5912,88.076,3.5152,108.4114,124873456,10839.1649,10514.4825,10189.8001,1
FPT.VN,2015-03-16,10595.24,10638.31,10595.24,10638.31,99600,10529.557,10404.8682,10546.3547,10456.7046,58.7398,88.2867,88.1181,0.1686,103.7442,124973056,10847.4326,10529.557,10211.6814,1
FPT.VN,2015-03-17,10659.84,10875.19,10659.84,10767.52,333210,10551.092,10413.0516,10567.4181,10468.8934,64.8507,94.9989,89.4943,5.5046,113.2539,125306266,10872.3287,10551.092,10229.8553,0
FPT.VN,2015-03-18,10767.52,10767.52,10681.38,10681.38,106073,10568.32,10418.22,10578.2716,10477.2262,58.6177,92.3036,90.0562,2.2475,111.3172,125200193,10877.9185,10568.32,10258.7215,0
FPT.VN,2015-03-19,10745.98,10767.52,10659.84,10659.84,117218,10584.471,10425.1112,10586.04,10484.3876,57.1388,87.4217,89.5293,-2.1076,111.0574,125082975,10876.419,10584.471,10292.523,1
FPT.VN,2015-03-20,10659.84,10745.98,10638.31,10724.45,132036,10603.8525,10431.5718,10599.2219,10493.8018,60.3687,87.7547,89.1743,-1.4197,110.8154,125215011,10877.4677,10603.8525,10330.2373,0
FPT.VN,2015-03-23,10724.45,10745.98,10638.31,10638.31,127647,10618.927,10435.0174,10602.9446,10499.4688,54.4747,80.1439,87.3683,-7.2243,110.5908,125087364,10862.1277,10618.927,10375.7263,0
FPT.VN,2015-03-24,10659.84,10659.84,10509.1,10573.7,162080,10630.771,10436.7402,10600.1594,10502.3798,50.4927,68.1137,83.5173,-15.4037,113.4586,124925284,10836.2751,10630.771,10425.2669,1
FPT.VN,2015-03-25,10659.84,10659.84,10552.17,10595.24,102674,10638.3085,10439.3244,10599.6909,10506.0214,51.7588,59.6304,78.7399,-19.1096,113.0451,125027958,10825.266,10638.3085,10451.351,1
FPT.VN,2015-03-26,10638.31,10638.31,10595.24,10616.77,128195,10641.5385,10441.9086,10601.3175,10510.3644,53.0512,54.0218,73.7963,-19.7745,108.0469,125156153,10824.4176,10641.5385,10458.6594,0
FPT.VN,2015-03-27,10681.38,10681.38,10595.24,10595.24,105353,10645.8455,10444.9236,10600.7387,10513.6929,51.5635,47.2945,68.496,-21.2014,106.4821,125050800,10819.412,10645.8455,10472.279,0
FPT.VN,2015-03-30,10638.31,10638.31,10422.96,10422.96,191813,10644.769,10446.6464,10583.8074,10510.1347,41.5282,27.7418,60.3451,-32.6034,114.2584,124858987,10823.7756,10644.769,10465.7624,0
FPT.VN,2015-03-31,10422.96,10487.56,10422.96,10422.96,108316,10639.3855,10448.3692,10568.4886,10506.7161,41.5282,12.1065,50.6974,-38.5909,110.7114,124858987,10838.2231,10639.3855,10440.5479,0
FPT.VN,2015-04-01,10487.56,10487.56,10272.21,10272.21,125799,10614.62,10445.3542,10540.2716,10497.5198,34.679,-12.3069,38.0965,-50.4035,118.1855,124733188,10863.3772,10614.62,10365.8628,1
FPT.VN,2015-04-02,10293.75,10444.49,10272.21,10358.35,78026,10594.1615,10444.9236,10522.9457,10492.0622,40.6977,-24.4225,25.5927,-50.0152,122.0494,124811214,10856.8823,10594.1615,10331.4407,1
FPT.VN,2015-04-03,10444.49,10509.1,10358.35,10509.1,54162,10581.2405,10446.6464,10521.6271,10492.7303,49.4721,-21.6107,16.152,-37.7628,124.0995,124865376,10833.2634,10581.2405,10329.2176,0
FPT.VN,2015-04-06,10509.1,10573.7,10444.49,10444.49,78091,10573.703,10447.077,10514.2807,10490.8385,46.3095,-24.3156,8.0585,-32.3741,124.4645,124787285,10832.8787,10573.703,10314.5273,1
FPT.VN,2015-04-07,10422.96,10552.17,10422.96,10530.63,69756,10565.089,10450.9532,10515.8377,10492.399,50.8232,-19.2862,2.5896,-21.8757,124.8035,124857041,10817.5481,10565.089,10312.6299,0
FPT.VN,2015-04-08,10552.17,10573.7,10509.1,10530.63,75486,10558.6285,10455.2602,10517.2465,10493.8982,50.8232,-15.1259,-0.9535,-14.1724,120.5032,124857041,10807.4654,10558.6285,10309.7916,0
FPT.VN,2015-04-09,10530.63,10552.17,10444.49,10530.63,120245,10555.398,10459.5672,10518.5211,10495.3387,50.8232,-11.6941,-3.1016,-8.5924,119.5873,124857041,10803.911,10555.398,10306.885,1
FPT.VN,2015-04-10,10530.63,10638.31,10509.1,10595.24,160283,10555.398,10466.8892,10525.8277,10499.2564,54.4135,-3.718,-3.2249,-0.4931,120.2746,125017324,10803.911,10555.398,10306.885,0
FPT.VN,2015-04-13,10595.24,10638.31,10573.7,10595.24,76182,10553.2445,10474.642,10532.4384,10503.0205,54.4135,2.5735,-2.0652,4.6387,116.2986,125017324,10799.4682,10553.2445,10307.0208,0
FPT.VN,2015-04-14,10595.24,10595.24,10487.56,10487.56,104151,10539.2465,10481.964,10528.1643,10502.4142,47.6846,-1.1165,-1.8755,0.759,115.683,124913173,10765.1741,10539.2465,10313.3189,1
FPT.VN,2015-04-15,10530.63,10552.17,10444.49,10530.63,103556,10531.709,10490.578,10528.3991,10503.5207,50.3303,-0.559,-1.6122,1.0532,115.1113,125016729,10747.5021,10531.709,10315.9159,0
FPT.VN,2015-04-16,10530.63,10595.24,10487.56,10509.1,70968,10524.172,10497.4692,10526.5611,10503.7395,48.9964,-1.8334,-1.6564,-0.1769,114.5805,124945761,10731.4852,10524.172,10316.8588,1
FPT.VN,2015-04-17,10530.63,11090.54,10530.63,10982.87,695457,10537.093,10513.4052,10570.0191,10522.5289,68.6727,34.9827,5.6714,29.3113,147.9276,125641218,10816.6049,10537.093,10257.5811,0
FPT.VN,2015-04-20,10982.87,10982.87,10745.98,10875.19,166556,10548.937,10527.6182,10599.083,10536.3588,62.7476,54.8387,15.5049,39.3339,154.2821,125474662,10864.2854,10548.937,10233.5886,0
FPT.VN,2015-04-21,10875.19,10982.87,10767.52,10767.52,122577,10558.628,10540.1086,10615.1246,10545.4239,57.4135,61.1814,24.6402,36.5412,158.6441,125352085,10888.7472,10558.628,10228.5088,0
FPT.VN,2015-04-22,10767.52,10982.87,10767.52,10767.52,250336,10567.242,10550.8762,10629.6384,10554.1336,57.4135,65.4535,32.8028,32.6507,162.6945,125352085,10910.1276,10567.242,10224.3564,1
FPT.VN,2015-04-23,10875.19,10982.87,10724.45,10875.19,297844,10580.163,10562.505,10653.0243,10566.724,61.2353,76.6438,41.571,35.0728,169.532,125649929,10949.3727,10580.163,10210.9533,0
FPT.VN,2015-04-24,10875.19,10982.87,10767.52,10875.19,124638,10594.1605,10573.2724,10674.1829,10578.8207,61.2353,84.5376,50.1644,34.3733,172.8047,125649929,10986.2924,10594.1605,10202.0286,1
FPT.VN,2015-04-27,11090.54,11305.89,10982.87,11090.54,295685,10627.5395,10588.3468,10713.836,10598.8881,67.9146,106.9378,61.519,45.4188,191.2258,125945614,11068.876,10627.5395,10186.203,0
FPT.VN,2015-04-28,11090.54,11090.54,11090.54,11090.54,0,10660.9185,10603.4212,10749.7126,10618.1686,67.9146,123.2691,73.8691,49.4001,177.5668,125945614,11136.7399,10660.9185,10185.0971,0
FPT.VN,2015-04-29,11090.54,11090.54,11090.54,11090.54,0,10701.835,10618.4956,10782.1723,10636.693,67.9146,134.6596,86.0272,48.6324,164.8835,125945614,11177.6558,10701.835,10226.0142,0
FPT.VN,2015-04-30,11090.54,11090.54,11090.54,11090.54,0,10738.4445,10633.57,10811.5407,10654.4909,67.9146,142.0491,97.2316,44.8176,153.1061,125945614,11215.6579,10738.4445,10261.2311,0
FPT.VN,2015-05-01,11090.54,11090.54,11090.54,11090.54,0,10767.5165,10648.6444,10838.112,10671.5909,67.9146,146.2198,107.0292,39.1906,142.17,125945614,11256.597,10767.5165,10278.436,0
FPT.VN,2015-05-04,11090.54,11198.22,10552.17,10638.31,379976,10777.2075,10654.6742,10819.0833,10670.2857,44.5599,111.7459,107.9725,3.7733,178.1614,125565638,11246.6234,10777.2075,10307.7916,1
FPT.VN,2015-05-05,10638.31,10875.19,10595.24,10767.52,206375,10789.052,10663.2882,10814.1725,10674.0988,49.8648,93.7702,105.1321,-11.3619,185.432,125772013,11244.0028,10789.052,10334.1012,0
FPT.VN,2015-05-06,10767.52,10875.19,10681.38,10681.38,188803,10796.5895,10668.026,10801.5256,10674.3844,46.6593,71.7466,98.455,-26.7084,186.0304,125583210,11238.3161,10796.5895,10354.8629,1
FPT.VN,2015-05-07,10724.45,10875.19,10681.38,10745.98,122391,10807.357,10671.9022,10796.2355,10677.192,49.2919,58.8272,90.5294,-31.7022,186.5861,125705601,11231.9533,10807.357,10382.7607,0
FPT.VN,2015-05-08,10745.98,10875.19,10745.98,10745.98,111947,10814.894,10676.6398,10791.4493,10679.8896,49.2919,48.0348,82.0305,-33.9957,182.4878,125705601,11228.8548,10814.894,10400.9332,0
FPT.VN,2015-05-11,10767.52,10767.52,10681.38,10702.91,106482,10820.2775,10681.8082,10783.017,10680.7924,47.48,35.5961,72.7436,-37.1475,175.6058,125599119,11224.9059,10820.2775,10415.6491,0
FPT.VN,2015-05-12,10702.91,10702.91,10595.24,10595.24,117594,10825.6615,10683.1004,10765.1335,10677.4374,43.2043,16.8559,61.5661,-44.7102,170.7533,125481525,11214.1948,10825.6615,10437.1282,0
FPT.VN,2015-05-13,10595.24,10616.77,10487.56,10595.24,218875,10828.892,10679.6548,10748.9531,10674.2139,43.2043,1.9813,49.6491,-47.6678,167.7859,125481525,11208.058,10828.892,10449.726,1
FPT.VN,2015-05-14,10552.17,10681.38,10552.17,10616.77,132333,10834.2755,10676.6398,10736.3643,10671.9612,44.3662,-7.9776,38.1238,-46.1014,165.0305,125613858,11197.0258,10834.2755,10471.5252,0
FPT.VN,2015-05-15,10638.31,10681.38,10573.7,10573.7,103445,10813.817,10672.7634,10720.8724,10668.1079,42.4935,-19.1251,26.674,-45.7991,160.934,125510413,11187.276,10813.817,10440.358,0
FPT.VN,2015-05-18,10552.17,10595.24,10509.1,10509.1,229040,10795.5125,10671.0406,10700.7036,10661.8723,39.7812,-32.7942,14.7804,-47.5746,155.5916,125281373,11191.5122,10795.5125,10399.5128,1
FPT.VN,2015-05-19,10487.56,10595.24,10487.56,10595.24,121332,10786.8985,10668.8872,10690.6595,10659.2592,44.8373,-36.2583,4.5726,-40.8309,152.1693,125402705,11192.8325,10786.8985,10380.9645,1
FPT.VN,2015-05-20,10681.38,10982.87,10659.84,10982.87,495875,10797.666,10675.3478,10718.489,10671.9498,60.7912,-7.6371,2.1307,-9.7678,168.9879,125898580,11212.7568,10797.666,10382.5752,1
FPT.VN,2015-05-21,10982.87,11413.57,10875.19,11305.89,913321,10819.201,10689.5608,10774.432,10696.8102,68.8707,40.6419,9.8329,30.809,195.3731,126811901,11291.9162,10819.201,10346.4858,0
FPT.VN,2015-05-22,11305.89,11413.57,11198.22,11198.22,297176,10835.3525,10701.6204,10814.7928,10716.4734,64.1273,69.4151,21.7494,47.6658,196.8,126514725,11337.2933,10835.3525,10333.4117,1
FPT.VN,2015-05-25,11198.22,11628.92,11198.22,11628.92,554510,10862.2715,10721.4326,10892.3287,10752.2556,72.3355,125.5251,42.5045,83.0205,213.5072,127069235,11468.7059,10862.2715,10255.8371,0
FPT.VN,2015-05-26,11521.24,11628.92,11413.57,11413.57,442831,10878.423,10734.3536,10941.9707,10778.1895,64.4008,150.8764,64.1789,86.6975,213.6388,126626404,11526.2499,10878.423,10230.5961,0
FPT.VN,2015-05-27,11413.57,11521.24,11198.22,11305.89,564991,10889.1905,10746.8438,10976.6297,10798.8836,60.8089,160.4293,83.429,77.0004,221.4517,126061413,11558.6592,10889.1905,10219.7218,0
FPT.VN,2015-05-28,11268.21,11367.27,11169.14,11243.44,467751,10896.8355,10758.5158,11002.0402,10816.3172,58.762,161.1038,98.9639,62.1399,219.7859,125593662,11579.3504,10896.8355,10214.3206,0
FPT.VN,2015-05-29,11268.21,11268.21,11119.61,11144.38,144488,10899.5275,10766.9144,11015.5964,10829.1824,55.5667,151.8941,109.55,42.3441,214.7012,125449174,11585.6744,10899.5275,10213.3806,0
FPT.VN,2015-06-01,11119.61,11119.61,10971.02,10971.02,301922,10916.163,10773.5686,11011.351,10834.7447,50.4015,129.1182,113.4636,15.6546,211.7482,125147252,11591.6948,10916.163,10240.6312,0
FPT.VN,2015-06-02,10971.02,10971.02,10822.43,10822.43,319002,10918.9085,10778.5432,10993.3585,10834.2617,46.4187,97.9491,110.3607,-12.4116,207.2369,124828250,11592.3397,10918.9085,10245.4773,1
FPT.VN,2015-06-03,10822.43,11094.85,10797.67,10946.26,257796,10932.1525,10785.5636,10988.8729,10838.6538,49.967,82.2908,104.7467,-22.4559,213.6614,125086046,11596.269,10932.1525,10268.036,1
FPT.VN,2015-06-04,10946.26,11020.55,10946.26,10995.79,90655,10944.643,10793.144,10989.5317,10844.816,51.3547,73.0362,98.4046,-25.3684,203.7063,125176701,11603.3914,10944.643,10285.8946,1
FPT.VN,2015-06-05,11020.55,11119.61,10946.26,11094.85,233544,10962.0865,10803.1362,10999.562,10854.6213,54.0967,72.8554,93.2948,-20.4394,201.538,125410245,11617.1509,10962.0865,10307.0221,0
FPT.VN,2015-06-08,11144.38,11169.14,10971.02,10971.02,282233,10975.492,10814.0974,10996.8437,10859.1859,50.2812,62.0052,87.0369,-25.0316,201.2939,125128012,11619.0975,10975.492,10331.8865,0
FPT.VN,2015-06-09,10946.26,11193.91,10946.26,10971.02,249849,10994.281,10825.0586,10994.3843,10863.5716,50.2812,52.7978,80.189,-27.3912,204.605,125128012,11612.5895,10994.281,10375.9725,1
FPT.VN,2015-06-10,10971.02,11070.08,10921.49,11045.32,100862,11016.785,10840.5208,10999.2354,10870.699,52.6073,50.9094,74.3331,-23.4237,200.604,125228874,11606.0206,11016.785,10427.5494,1
FPT.VN,2015-06-11,11045.32,11119.61,11045.32,11094.85,169592,11040.689,10855.2508,11008.3415,10879.4892,54.1474,52.8008,70.0267,-17.2258,191.5815,125398466,11599.6067,11040.689,10481.7713,1
FPT.VN,2015-06-12,11119.61,11218.67,11119.61,11169.14,304195,11070.461,10868.4516,11023.6557,10890.8481,56.4341,59.6073,67.9428,-8.3355,186.7414,125702661,11586.4253,11070.461,10554.4967,0
FPT.VN,2015-06-15,11243.44,11243.44,11094.85,11144.38,137955,11102.225,10882.4494,11035.1532,10900.7905,55.4417,62.2855,66.8113,-4.5258,184.0163,125564706,11545.8227,11102.225,10658.6273,0
FPT.VN,2015-06-16,11144.38,11193.91,11020.55,11020.55,193565,11123.4905,10892.2478,11033.7624,10905.487,50.6449,53.7959,64.2082,-10.4124,183.2552,125371141,11500.5407,11123.4905,10746.4403,0
FPT.VN,2015-06-17,10995.79,11045.32,10971.02,10995.79,195176,11124.1365,10901.551,11030.146,10909.0283,49.7186,44.5562,60.2778,-15.7216,175.4726,125175965,11500.2153,11124.1365,10748.0577,1
FPT.VN,2015-06-18,10995.79,11144.38,10995.79,11020.55,130949,11109.8695,10911.3494,11029.2321,10913.4017,50.6899,38.7846,55.9792,-17.1946,173.5525,125306914,11478.4921,11109.8695,10741.2469,1
FPT.VN,2015-06-19,11020.55,11169.14,11020.55,11094.85,211897,11104.701,10921.3416,11035.4814,10920.5173,53.5871,39.7477,52.7329,-12.9852,171.7694,125518811,11470.9991,11104.701,10738.4029,1
FPT.VN,2015-06-22,11144.38,11342.5,11119.61,11292.97,514328,11087.9035,10935.2962,11060.0041,10935.1233,60.2875,55.8538,53.3571,2.4967,177.1895,126033139,11375.2963,11087.9035,10800.5107,0
FPT.VN,2015-06-23,11292.97,11317.74,11243.44,11268.21,251864,11080.6355,10950.9092,11079.8333,10948.1855,59.1384,65.8608,55.8578,10.003,169.8402,125781275,11339.2633,11080.6355,10822.0077,0
FPT.VN,2015-06-24,11292.97,11292.97,11193.91,11193.91,144092,11075.0365,10964.1748,11090.6977,10957.8217,55.7072,67.0235,58.0909,8.9325,164.7845,125637183,11317.4734,11075.0365,10832.5996,0
FPT.VN,2015-06-25,11169.14,11193.91,11144.38,11144.38,236225,11070.0835,10976.8804,11095.8103,10965.1378,53.4797,63.2195,59.1167,4.1028,156.552,125400958,11301.8467,11070.0835,10838.3203,1
FPT.VN,2015-06-26,11169.14,11862.57,11169.14,11466.33,1700065,11086.181,10986.5496,11131.0979,10984.7924,63.6535,85.2013,64.3336,20.8677,196.669,127101023,11376.8974,11086.181,10795.4646,1
FPT.VN,2015-06-29,11590.15,11813.04,11515.86,11590.15,377762,11117.1375,11000.8488,11174.8172,11008.5319,66.6723,111.33,73.7329,37.5971,207.3862,127478785,11479.297,11117.1375,10754.978,0
FPT.VN,2015-06-30,11466.33,11565.39,11466.33,11491.09,423261,11150.5705,11015.3202,11204.9384,11027.4557,62.2199,122.6302,83.5123,39.1179,201.4172,127055524,11521.5267,11150.5705,10779.6143,1
FPT.VN,2015-07-01,11491.09,11664.45,11416.8,11590.15,297840,11182.765,11031.7728,11241.6252,11049.5222,64.7546,137.9884,94.4075,43.5808,204.7196,127353364,11589.1348,11182.765,10776.3952,1
FPT.VN,2015-07-02,11565.39,11738.75,11540.62,11689.21,440221,11217.436,11048.0532,11284.2523,11074.608,67.1296,156.3509,106.7962,49.5547,204.2489,127793585,11672.0922,11217.436,10762.7798,0
FPT.VN,2015-07-03,11738.75,11738.75,11614.92,11639.68,306275,11244.6775,11063.343,11318.1026,11096.7676,64.7792,165.0045,118.4379,46.5667,198.5047,127487310,11732.4877,11244.6775,10756.8673,1
FPT.VN,2015-07-06,11664.45,11763.51,11639.68,11763.51,395509,11284.302,11076.8024,11360.5223,11122.9144,67.8134,179.7822,130.7067,49.0755,193.1708,127882819,11806.0805,11284.302,10762.5235,1
FPT.VN,2015-07-07,11738.75,11986.4,11689.21,11788.28,457434,11325.165,11090.7572,11401.2612,11149.0072,68.3999,191.2874,142.8229,48.4645,200.6007,128340253,11871.0883,11325.165,10779.2417,0
FPT.VN,2015-07-08,11788.28,11837.81,11540.62,11565.39,573447,11351.1685,11100.2542,11416.8925,11165.3359,58.1353,180.3411,150.3265,30.0146,207.4999,127766806,11890.4711,11351.1685,10811.8659,0
FPT.VN,2015-07-09,11515.86,11614.92,11441.56,11565.39,403718,11374.6955,11109.7512,11431.0351,11181.0243,58.1353,169.7097,154.2032,15.5066,205.0614,127766806,11907.937,11374.6955,10841.454,0
FPT.VN,2015-07-10,11565.39,11639.68,11491.09,11540.62,337436,11393.2695,11118.7528,11441.4718,11195.1261,57.0322,157.4704,154.8566,2.6138,201.0277,127429370,11922.2255,11393.2695,10864.3135,1
FPT.VN,2015-07-13,11540.62,11763.51,11515.86,11614.92,197631,11416.7965,11138.285,11457.9906,11211.5886,59.5138,152.0136,154.288,-2.2744,204.3579,127627001,11940.9773,11416.7965,10892.6157,0
FPT.VN,2015-07-14,11614.92,11689.21,11540.62,11614.92,159767,11446.515,11155.233,11472.9363,11227.4055,59.5138,146.0061,152.6316,-6.6255,200.3745,127627001,11942.7565,11446.515,10950.2735,0
FPT.VN,2015-07-15,11639.68,11639.68,11491.09,11491.09,264446,11471.28,11171.4272,11474.6652,11237.7461,53.5373,129.7573,148.0567,-18.2995,196.6756,127362555,11919.9698,11471.28,11022.5902,0
FPT.VN,2015-07-16,11441.56,11491.09,11342.5,11491.09,246740,11494.807,11186.3294,11476.2295,11247.6811,53.5373,115.548,141.555,-26.007,193.2409,127362555,11890.1607,11494.807,11099.4533,0
FPT.VN,2015-07-17,11466.33,11614.92,11441.56,11491.09,127412,11514.619,11201.2316,11477.6448,11257.2266,53.5373,103.0986,133.8637,-30.7652,191.8208,127362555,11862.4376,11514.619,11166.8004,0
FPT.VN,2015-07-20,11491.09,11491.09,11367.27,11441.56,169523,11522.0485,11216.0046,11474.2081,11264.4554,50.9798,88.2187,124.7347,-36.516,186.9636,127193032,11856.004,11522.0485,11188.093,0
