symbol,date,open,high,low,close,adj_close,volume,created_at
FPT.VN,2014-01-30,9561.5537109375,9561.5537109375,9561.5537109375,9561.5537109375,6432.7373046875,0,2026-08-06 16:24:45.638407
FPT.VN,2014-01-31,9561.5537109375,9561.5537109375,9561.5537109375,9561.5537109375,6432.7373046875,0,2026-08-06 16:24:45.638407
FPT.VN,2014-02-03,9561.5537109375,9561.5537109375,9561.5537109375,9561.5537109375,6432.7373046875,0,2026-08-06 16:24:45.638407
FPT.VN,2014-02-04,9561.5537109375,9561.5537109375,9561.5537109375,9561.5537109375,6432.7373046875,0,2026-08-06 16:24:45.638407
FPT.VN,2014-02-05,9561.5537109375,9561.5537109375,9561.5537109375,9561.5537109375,6432.7373046875,0,2026-08-06 16:24:45.638407
FPT.VN,2014-02-06,9475.4140625,9561.5537109375,9216.9931640625,9389.2734375,6316.83056640625,3126011,2026-08-06 16:24:45.638407
FPT.VN,2014-02-07,9389.2734375,9475.4140625,9216.9931640625,9216.9931640625,6200.92578125,4376531,2026-08-06 16:24:45.638407
FPT.VN,2014-02-10,9303.1337890625,9647.6943359375,9130.853515625,9561.5537109375,6432.7373046875,3548462,2026-08-06 16:24:45.638407
FPT.VN,2014-02-11,9647.6943359375,9733.833984375,9389.2734375,9475.4140625,6374.78271484375,7298282,2026-08-06 16:24:45.638407
FPT.VN,2014-02-12,9561.5537109375,9819.974609375,9561.5537109375,9819.974609375,6606.5947265625,5677435,2026-08-06 16:24:45.638407
FPT.VN,2014-02-13,9819.974609375,9906.1142578125,9647.6943359375,9819.974609375,6606.5947265625,3604708,2026-08-06 16:24:45.638407
FPT.VN,2014-02-14,9819.974609375,9906.1142578125,9647.6943359375,9733.833984375,6548.642578125,3136111,2026-08-06 16:24:45.638407
FPT.VN,2014-02-17,9647.6943359375,9819.974609375,9561.5537109375,9647.6943359375,6490.6875,2087412,2026-08-06 16:24:45.638407
FPT.VN,2014-02-18,9647.6943359375,9819.974609375,9561.5537109375,9819.974609375,6606.5947265625,2931386,2026-08-06 16:24:45.638407
FPT.VN,2014-02-19,9819.974609375,9819.974609375,9819.974609375,9819.974609375,6606.5947265625,0,2026-08-06 16:24:45.638407
FPT.VN,2014-02-20,10164.53515625,10336.8154296875,9561.5537109375,9819.974609375,6606.5947265625,6236814,2026-08-06 16:24:45.638407
FPT.VN,2014-02-21,9819.974609375,10078.39453125,9561.5537109375,9992.2548828125,6722.4990234375,3999878,2026-08-06 16:24:45.638407
FPT.VN,2014-02-24,9992.2548828125,10250.6748046875,9819.974609375,10250.6748046875,6896.35595703125,5684633,2026-08-06 16:24:45.638407
FPT.VN,2014-02-25,10078.39453125,10595.2353515625,10078.39453125,10595.2353515625,7128.16845703125,9157637,2026-08-06 16:24:45.638407
FPT.VN,2014-02-26,10681.375,11112.076171875,10595.2353515625,11112.076171875,7475.88232421875,12922839,2026-08-06 16:24:45.638407
FPT.VN,2014-02-27,11025.935546875,11198.2158203125,10853.6552734375,10853.6552734375,7302.025390625,6765081,2026-08-06 16:24:45.638407
FPT.VN,2014-02-28,10853.6552734375,11025.935546875,10681.375,11025.935546875,7417.9287109375,6450071,2026-08-06 16:24:45.638407
FPT.VN,2014-03-03,10939.7958984375,11025.935546875,10509.095703125,10595.2353515625,7128.16845703125,6457733,2026-08-06 16:24:45.638407
FPT.VN,2014-03-04,10509.095703125,10595.2353515625,10336.8154296875,10509.095703125,7070.212890625,5584505,2026-08-06 16:24:45.638407
FPT.VN,2014-03-05,10681.375,10767.515625,10509.095703125,10681.375,7186.1201171875,3549797,2026-08-06 16:24:45.638407
FPT.VN,2014-03-06,10681.375,10853.6552734375,10595.2353515625,10767.515625,7244.0712890625,4098380,2026-08-06 16:24:45.638407
FPT.VN,2014-03-07,10767.515625,10939.7958984375,10595.2353515625,10853.6552734375,7302.025390625,5991342,2026-08-06 16:24:45.638407
FPT.VN,2014-03-10,10853.6552734375,10939.7958984375,10767.515625,10939.7958984375,7359.9765625,2933766,2026-08-06 16:24:45.638407
FPT.VN,2014-03-11,10939.7958984375,11628.9169921875,10767.515625,11542.7763671875,7765.64501953125,12503000,2026-08-06 16:24:45.638407
FPT.VN,2014-03-12,11973.4775390625,12059.6171875,11628.9169921875,11628.9169921875,7823.59912109375,11412103,2026-08-06 16:24:45.638407
FPT.VN,2014-03-13,11715.056640625,11801.197265625,11628.9169921875,11715.056640625,7881.5517578125,5263981,2026-08-06 16:24:45.638407
FPT.VN,2014-03-14,11715.056640625,11801.197265625,11542.7763671875,11628.9169921875,7823.59912109375,8333688,2026-08-06 16:24:45.638407
FPT.VN,2014-03-17,11801.197265625,11801.197265625,11628.9169921875,11628.9169921875,7823.59912109375,5576669,2026-08-06 16:24:45.638407
FPT.VN,2014-03-18,11628.9169921875,12404.177734375,11542.7763671875,12231.8974609375,8229.263671875,12831070,2026-08-06 16:24:45.638407
FPT.VN,2014-03-19,12318.0380859375,12576.4580078125,12318.0380859375,12404.177734375,8345.171875,3291729,2026-08-06 16:24:45.638407
FPT.VN,2014-03-20,12404.177734375,12490.318359375,12145.7578125,12231.8974609375,8229.263671875,5767463,2026-08-06 16:24:45.638407
FPT.VN,2014-03-21,12231.8974609375,12490.318359375,12145.7578125,12318.0380859375,8287.2177734375,5590251,2026-08-06 16:24:45.638407
FPT.VN,2014-03-24,12231.8974609375,12404.177734375,12231.8974609375,12231.8974609375,8229.263671875,4178888,2026-08-06 16:24:45.638407
FPT.VN,2014-03-25,12231.8974609375,12318.0380859375,11973.4775390625,11973.4775390625,8055.40869140625,6616835,2026-08-06 16:24:45.638407
FPT.VN,2014-03-26,12059.6171875,12145.7578125,11628.9169921875,11715.056640625,7881.5517578125,9628091,2026-08-06 16:24:45.638407
FPT.VN,2014-03-27,11715.056640625,11801.197265625,11542.7763671875,11715.056640625,7881.5517578125,5485190,2026-08-06 16:24:45.638407
FPT.VN,2014-03-28,11887.3369140625,12231.8974609375,11801.197265625,12145.7578125,8171.314453125,5773557,2026-08-06 16:24:45.638407
FPT.VN,2014-03-31,12404.177734375,12404.177734375,11973.4775390625,12059.6171875,8113.361328125,4994072,2026-08-06 16:24:45.638407
FPT.VN,2014-04-01,12059.6171875,12059.6171875,11715.056640625,11887.3369140625,7997.45556640625,4281802,2026-08-06 16:24:45.638407
FPT.VN,2014-04-02,11887.3369140625,12059.6171875,11456.63671875,11715.056640625,7881.5517578125,9498070,2026-08-06 16:24:45.638407
FPT.VN,2014-04-03,11801.197265625,11887.3369140625,11628.9169921875,11801.197265625,7939.50146484375,3427845,2026-08-06 16:24:45.638407
FPT.VN,2014-04-04,11801.197265625,11887.3369140625,11628.9169921875,11715.056640625,7881.5517578125,4819647,2026-08-06 16:24:45.638407
FPT.VN,2014-04-07,11801.197265625,12059.6171875,11715.056640625,11973.4775390625,8055.40869140625,6495114,2026-08-06 16:24:45.638407
FPT.VN,2014-04-08,12059.6171875,12318.0380859375,12059.6171875,12145.7578125,8171.314453125,10903165,2026-08-06 16:24:45.638407
FPT.VN,2014-04-09,12145.7578125,12145.7578125,12145.7578125,12145.7578125,8171.314453125,0,2026-08-06 16:24:45.638407
FPT.VN,2014-04-10,12231.8974609375,12231.8974609375,12059.6171875,12059.6171875,8113.361328125,5296254,2026-08-06 16:24:45.638407
FPT.VN,2014-04-11,11973.4775390625,12231.8974609375,11973.4775390625,12145.7578125,8171.314453125,5367417,2026-08-06 16:24:45.638407
FPT.VN,2014-04-14,12231.8974609375,12490.318359375,12145.7578125,12318.0380859375,8287.2177734375,9988492,2026-08-06 16:24:45.638407
FPT.VN,2014-04-15,12318.0380859375,12404.177734375,12059.6171875,12145.7578125,8171.314453125,7064419,2026-08-06 16:24:45.638407
FPT.VN,2014-04-16,12059.6171875,12145.7578125,11715.056640625,11887.3369140625,7997.45556640625,8451752,2026-08-06 16:24:45.638407
FPT.VN,2014-04-17,11973.4775390625,12059.6171875,11801.197265625,12059.6171875,8113.361328125,4753649,2026-08-06 16:24:45.638407
FPT.VN,2014-04-18,12059.6171875,12059.6171875,11628.9169921875,11628.9169921875,7823.59912109375,5999294,2026-08-06 16:24:45.638407
FPT.VN,2014-04-21,11542.7763671875,11628.9169921875,11198.2158203125,11198.2158203125,7533.83447265625,7074287,2026-08-06 16:24:45.638407
FPT.VN,2014-04-22,11198.2158203125,11198.2158203125,11198.2158203125,11198.2158203125,7533.83447265625,0,2026-08-06 16:24:45.638407
FPT.VN,2014-04-23,11542.7763671875,11628.9169921875,11198.2158203125,11284.3564453125,7591.78564453125,4022341,2026-08-06 16:24:45.638407
FPT.VN,2014-04-24,11284.3564453125,11542.7763671875,11112.076171875,11284.3564453125,7591.78564453125,6509800,2026-08-06 16:24:45.638407
FPT.VN,2014-04-25,11284.3564453125,11715.056640625,11284.3564453125,11628.9169921875,7823.59912109375,6543582,2026-08-06 16:24:45.638407
FPT.VN,2014-04-28,11715.056640625,11887.3369140625,11628.9169921875,11801.197265625,7939.50146484375,5328236,2026-08-06 16:24:45.638407
FPT.VN,2014-04-29,11715.056640625,11801.197265625,11628.9169921875,11801.197265625,7939.50146484375,2881235,2026-08-06 16:24:45.638407
FPT.VN,2014-04-30,11801.197265625,11801.197265625,11801.197265625,11801.197265625,7939.50146484375,0,2026-08-06 16:24:45.638407
FPT.VN,2014-05-01,11801.197265625,11801.197265625,11801.197265625,11801.197265625,7939.50146484375,0,2026-08-06 16:24:45.638407
FPT.VN,2014-05-02,11801.197265625,11801.197265625,11801.197265625,11801.197265625,7939.50146484375,0,2026-08-06 16:24:45.638407
FPT.VN,2014-05-05,11887.3369140625,11887.3369140625,11370.49609375,11370.49609375,7649.740234375,6505911,2026-08-06 16:24:45.638407
FPT.VN,2014-05-06,11284.3564453125,11456.63671875,10853.6552734375,11198.2158203125,7533.83447265625,9100811,2026-08-06 16:24:45.638407
FPT.VN,2014-05-07,11198.2158203125,11305.8916015625,10875.1904296875,10982.8662109375,7563.4951171875,5181835,2026-08-06 16:24:45.638407
FPT.VN,2014-05-08,10616.7705078125,10616.7705078125,10229.1396484375,10229.1396484375,7044.4326171875,8629288,2026-08-06 16:24:45.638407
FPT.VN,2014-05-09,9906.1142578125,10229.1396484375,9647.6943359375,9970.7197265625,6866.46826171875,5540368,2026-08-06 16:24:45.638407
FPT.VN,2014-05-12,9669.2294921875,9669.2294921875,9281.5986328125,9281.5986328125,6391.89599609375,5722397,2026-08-06 16:24:45.638407
FPT.VN,2014-05-13,8678.6171875,9130.853515625,8635.5478515625,8786.29296875,6050.7958984375,9984243,2026-08-06 16:24:45.638407
FPT.VN,2014-05-14,8743.22265625,9346.203125,8743.22265625,9303.1337890625,6406.7255859375,4424001,2026-08-06 16:24:45.638407
FPT.VN,2014-05-15,9367.73828125,9604.6240234375,8678.6171875,8937.0380859375,6154.60888671875,5881904,2026-08-06 16:24:45.638407
FPT.VN,2014-05-16,8937.0380859375,9475.4140625,8915.5029296875,9475.4140625,6525.3681640625,5041877,2026-08-06 16:24:45.638407
FPT.VN,2014-05-19,9496.94921875,9647.6943359375,9260.0634765625,9475.4140625,6525.3681640625,4187966,2026-08-06 16:24:45.638407
FPT.VN,2014-05-20,9453.87890625,9561.5537109375,9303.1337890625,9561.5537109375,6584.69189453125,4979282,2026-08-06 16:24:45.638407
FPT.VN,2014-05-21,9561.5537109375,9992.2548828125,9475.4140625,9949.1845703125,6851.63671875,6022280,2026-08-06 16:24:45.638407
FPT.VN,2014-05-22,9949.1845703125,9992.2548828125,9819.974609375,9863.0439453125,6792.31591796875,5930708,2026-08-06 16:24:45.638407
FPT.VN,2014-05-23,9798.439453125,9949.1845703125,9712.298828125,9776.904296875,6732.994140625,2478380,2026-08-06 16:24:45.638407
FPT.VN,2014-05-26,9690.763671875,9776.904296875,9604.6240234375,9733.833984375,6703.3349609375,3189036,2026-08-06 16:24:45.638407
FPT.VN,2014-05-27,9755.369140625,9906.1142578125,9712.298828125,9819.974609375,6762.65625,4138791,2026-08-06 16:24:45.638407
FPT.VN,2014-05-28,9906.1142578125,10013.7890625,9884.5791015625,9906.1142578125,6821.9755859375,3207750,2026-08-06 16:24:45.638407
FPT.VN,2014-05-29,9906.1142578125,10164.53515625,9884.5791015625,9927.6494140625,6836.806640625,4366884,2026-08-06 16:24:45.638407
FPT.VN,2014-05-30,9927.6494140625,10078.39453125,9884.5791015625,9949.1845703125,6851.63671875,3060269,2026-08-06 16:24:45.638407
FPT.VN,2014-06-02,9733.833984375,9733.833984375,9733.833984375,9733.833984375,6703.3349609375,17548,2026-08-06 16:24:45.638407
FPT.VN,2014-06-03,9733.833984375,9841.5087890625,9712.298828125,9733.833984375,6703.3349609375,1754815,2026-08-06 16:24:45.638407
FPT.VN,2014-06-04,9733.833984375,9755.369140625,9475.4140625,9561.5537109375,6584.69189453125,3034822,2026-08-06 16:24:45.638407
FPT.VN,2014-06-06,9496.94921875,9690.763671875,9496.94921875,9690.763671875,6673.67333984375,1651680,2026-08-06 16:24:45.638407
FPT.VN,2014-06-09,9733.833984375,9776.904296875,9626.1591796875,9669.2294921875,6658.84375,2615134,2026-08-06 16:24:45.638407
FPT.VN,2014-06-10,9604.6240234375,9884.5791015625,9583.0888671875,9669.2294921875,6658.84375,2725280,2026-08-06 16:24:45.638407
FPT.VN,2014-06-11,9733.833984375,10013.7890625,9712.298828125,10013.7890625,6896.12939453125,6996135,2026-08-06 16:24:45.638407
FPT.VN,2014-06-12,10121.46484375,10229.1396484375,10013.7890625,10143.0,6985.11181640625,4882602,2026-08-06 16:24:45.638407
FPT.VN,2014-06-13,10143.0,10164.53515625,10078.39453125,10121.46484375,6970.28173828125,2105081,2026-08-06 16:24:45.638407
FPT.VN,2014-06-16,10121.46484375,10121.46484375,9949.1845703125,10013.7890625,6896.12939453125,4157644,2026-08-06 16:24:45.638407
FPT.VN,2014-06-17,10013.7890625,10121.46484375,9949.1845703125,10099.9296875,6955.451171875,3789964,2026-08-06 16:24:45.638407
FPT.VN,2014-06-18,10099.9296875,10121.46484375,10035.32421875,10035.32421875,6910.9599609375,1817550,2026-08-06 16:24:45.638407
FPT.VN,2014-06-19,10035.32421875,10078.39453125,9733.833984375,9949.1845703125,6851.63671875,4947705,2026-08-06 16:24:45.638407
FPT.VN,2014-06-20,9949.1845703125,10078.39453125,9927.6494140625,9949.1845703125,6851.63671875,1296538,2026-08-06 16:24:45.638407
FPT.VN,2014-06-23,9949.1845703125,9949.1845703125,9863.0439453125,9884.5791015625,6807.14599609375,966657,2026-08-06 16:24:45.638407
FPT.VN,2014-06-24,9863.0439453125,9970.7197265625,9841.5087890625,9949.1845703125,6851.63671875,1459993,2026-08-06 16:24:45.638407
FPT.VN,2014-06-25,9992.2548828125,10099.9296875,9970.7197265625,10035.32421875,6910.9599609375,2486181,2026-08-06 16:24:45.638407
